seq,send_ns,recv_ns
10227,165261249393000,165261312987000
10228,165261249393000,165261312993000
10229,165261249394000,165261313000000
10230,165261249395000,165261313006000
10231,165261249395000,165261313013000
10232,165261249396000,165261313020000
10233,165261249397000,165261313026000
10234,165261249398000,165261313033000
10235,165261249398000,165261313039000
10236,165261249399000,165261313046000
10237,165261249400000,165261313052000
10238,165261249401000,165261313059000
10239,165261249401000,165261313065000
10240,165261249402000,165261313072000
10241,165261249403000,165261313080000
10242,165261249403000,165261313087000
10243,165261249404000,165261313093000
10244,165261249405000,165261313100000
10245,165261249405000,165261313106000
10246,165261249406000,165261313113000
10247,165261249407000,165261313119000
10248,165261249408000,165261313126000
10249,165261249408000,165261313132000
10250,165261249409000,165261313139000
10251,165261249410000,165261313145000
10252,165261249411000,165261313152000
10253,165261249411000,165261313159000
10254,165261249412000,165261313165000
10255,165261249413000,165261313172000
10256,165261249414000,165261313179000
10257,165261249414000,165261313185000
10258,165261249415000,165261313192000
10259,165261249416000,165261313198000
10260,165261249417000,165261313205000
10261,165261249417000,165261313212000
10262,165261249418000,165261313218000
10263,165261249419000,165261313225000
10264,165261249419000,165261313232000
10265,165261249420000,165261313238000
10266,165261249424000,165261313245000
10267,165261249425000,165261313251000
10268,165261249425000,165261313258000
10269,165261249426000,165261313264000
10270,165261249427000,165261313271000
10271,165261249428000,165261313278000
10272,165261249428000,165261313284000
10273,165261249429000,165261313291000
10274,165261249430000,165261313298000
10275,165261249431000,165261313304000
10276,165261249431000,165261313311000
10277,165261249432000,165261313317000
10278,165261249433000,165261313324000
10279,165261249434000,165261313330000
10280,165261249434000,165261313337000
10281,165261249435000,165261313343000
10282,165261249436000,165261313350000
10283,165261249437000,165261313357000
10284,165261249437000,165261313363000
10285,165261249438000,165261313370000
10286,165261249439000,165261313377000
10287,165261249439000,165261313383000
10288,165261249440000,165261313390000
10289,165261249441000,165261313396000
10290,165261249442000,165261313403000
10291,165261249442000,165261313409000
10292,165261249443000,165261313416000
10293,165261249444000,165261313423000
10294,165261249444000,165261313429000
10295,165261249445000,165261313436000
10296,165261249446000,165261313442000
10297,165261249447000,165261313449000
10298,165261249447000,165261313455000
10299,165261249448000,165261313462000
10300,165261249449000,165261313468000
10301,165261249450000,165261313475000
10302,165261249450000,165261313481000
10303,165261249451000,165261313488000
10304,165261249452000,165261313494000
10305,165261249452000,165261313501000
10306,165261249453000,165261313508000
10307,165261249454000,165261313514000
10308,165261249455000,165261313521000
10309,165261249455000,165261313527000
10310,165261249456000,165261313534000
10311,165261249457000,165261313540000
10312,165261249458000,165261313548000
10313,165261249458000,165261313555000
10314,165261249459000,165261313562000
10315,165261249460000,165261313568000
10316,165261249460000,165261313575000
10317,165261249461000,165261313581000
10318,165261249462000,165261313588000
10319,165261249463000,165261313595000
10320,165261249463000,165261313601000
10321,165261249464000,165261313608000
10322,165261249465000,165261313614000
10323,165261249466000,165261313621000
10324,165261249466000,165261313627000
10325,165261249467000,165261313634000
10326,165261249468000,165261313640000
10327,165261249468000,165261313647000
10328,165261249469000,165261313654000
10329,165261249470000,165261313660000
10330,165261249471000,165261313667000
10331,165261249471000,165261313674000
10332,165261249472000,165261313680000
10333,165261249473000,165261313687000
10334,165261249474000,165261313693000
10335,165261249474000,165261313700000
10336,165261249475000,165261313706000
10337,165261249476000,165261313713000
10338,165261249476000,165261313720000
10339,165261249477000,165261313726000
10340,165261249478000,165261313733000
10341,165261249479000,165261313739000
10342,165261249479000,165261313746000
10343,165261249480000,165261313752000
10344,165261249481000,165261313759000
10345,165261249482000,165261313766000
10346,165261249482000,165261313773000
10347,165261249483000,165261313779000
10348,165261249484000,165261313786000
10349,165261249485000,165261313792000
10350,165261249486000,165261313799000
10351,165261249487000,165261313806000
10352,165261249487000,165261313812000
10353,165261249488000,165261313819000
10354,165261249489000,165261313825000
10355,165261249490000,165261313832000
10356,165261249491000,165261313838000
10357,165261249491000,165261313845000
10358,165261249492000,165261313851000
10359,165261249493000,165261313858000
10360,165261249494000,165261313864000
10361,165261249494000,165261313871000
10362,165261249495000,165261313878000
10363,165261249496000,165261313884000
10364,165261249496000,165261313891000
10365,165261249497000,165261313897000
10366,165261249498000,165261313904000
10367,165261249505000,165261313911000
10368,165261249506000,165261313917000
10369,165261249507000,165261313924000
10370,165261249508000,165261313930000
10371,165261249509000,165261313937000
10372,165261249510000,165261313943000
10373,165261249510000,165261313950000
10374,165261249511000,165261313956000
10375,165261249512000,165261313963000
10376,165261249513000,165261313970000
10377,165261249514000,165261313976000
10378,165261249514000,165261313983000
10379,165261249515000,165261313989000
10380,165261249516000,165261313996000
10381,165261249517000,165261314002000
10382,165261249517000,165261314009000
10383,165261249518000,165261314016000
10384,165261249519000,165261314022000
10385,165261249520000,165261314029000
10386,165261249520000,165261314035000
10387,165261249521000,165261314042000
10388,165261249522000,165261314048000
10389,165261249522000,165261314055000
10390,165261249523000,165261314061000
10391,165261249524000,165261314068000
10392,165261249525000,165261314074000
10393,165261249525000,165261314081000
10394,165261249526000,165261314088000
10395,165261249527000,165261314094000
10396,165261249528000,165261314101000
10397,165261249528000,165261314107000
10398,165261249529000,165261314114000
10399,165261249530000,165261314120000
10400,165261249531000,165261314127000
10401,165261249531000,165261314133000
10402,165261249532000,165261314140000
10403,165261249533000,165261314147000
10404,165261249534000,165261314153000
10405,165261249534000,165261314160000
10406,165261249535000,165261314166000
10407,165261249536000,165261314173000
10408,165261249537000,165261314179000
10409,165261249538000,165261314186000
10410,165261249538000,165261314192000
10411,165261249539000,165261314199000
10412,165261249540000,165261314205000
10413,165261249541000,165261314212000
10414,165261249541000,165261314218000
10415,165261249542000,165261314225000
10416,165261249543000,165261314232000
10417,165261249543000,165261314238000
10418,165261249544000,165261314245000
10419,165261249545000,165261314251000
10420,165261249546000,165261314258000
10421,165261249546000,165261314264000
10422,165261249547000,165261314271000
10423,165261249548000,165261314277000
10424,165261249549000,165261314284000
10425,165261249549000,165261314290000
10426,165261249550000,165261314297000
10427,165261249551000,165261314303000
10428,165261249551000,165261314310000
10429,165261249552000,165261314316000
10430,165261249553000,165261314323000
10431,165261249554000,165261314329000
10432,165261249554000,165261314336000
10433,165261249555000,165261314342000
10434,165261249556000,165261314349000
10435,165261249557000,165261314356000
10436,165261249558000,165261314362000
10437,165261249559000,165261314369000
10438,165261249560000,165261314375000
10439,165261249560000,165261314382000
10440,165261249561000,165261314388000
10441,165261249562000,165261314395000
10442,165261249563000,165261314401000
10443,165261249563000,165261314408000
10444,165261249564000,165261314414000
10445,165261249565000,165261314421000
10446,165261249566000,165261314428000
10447,165261249566000,165261314434000
10448,165261249567000,165261314441000
10449,165261249568000,165261314447000
10450,165261249569000,165261314454000
10451,165261249569000,165261314461000
10452,165261249570000,165261314467000
10453,165261249571000,165261314474000
10454,165261249571000,165261314481000
10455,165261249572000,165261314487000
10456,165261249573000,165261314494000
10457,165261249574000,165261314501000
10458,165261249574000,165261314507000
10459,165261249575000,165261314514000
10460,165261249576000,165261314521000
10461,165261249577000,165261314527000
10462,165261249577000,165261314534000
10463,165261249578000,165261314541000
10464,165261249579000,165261314548000
10465,165261249579000,165261314554000
10466,165261249580000,165261314561000
10467,165261249581000,165261314567000
10468,165261249582000,165261314574000
10469,165261249582000,165261314581000
10470,165261249583000,165261314587000
10471,165261249584000,165261314594000
10472,165261249584000,165261314601000
10473,165261249585000,165261314607000
10474,165261249586000,165261314614000
10475,165261249587000,165261314621000
10476,165261249587000,165261314628000
10477,165261249588000,165261314634000
10478,165261249589000,165261314641000
10479,165261249590000,165261314647000
10480,165261249590000,165261314654000
10481,165261249591000,165261314661000
10482,165261249592000,165261314667000
10483,165261249592000,165261314674000
10484,165261249593000,165261314680000
10485,165261249594000,165261314687000
10486,165261249595000,165261314694000
10487,165261249595000,165261314700000
10488,165261249596000,165261314707000
10489,165261249597000,165261314714000
10490,165261249598000,165261314721000
10491,165261249598000,165261314727000
10492,165261249599000,165261314734000
10493,165261249600000,165261314741000
10494,165261249601000,165261314748000
10495,165261249601000,165261314755000
10496,165261249602000,165261314761000
10497,165261249603000,165261314768000
10498,165261249603000,165261314774000
10499,165261249604000,165261314781000
10500,165261249605000,165261314788000
10501,165261249606000,165261314794000
10502,165261249606000,165261314801000
10503,165261249607000,165261314808000
10504,165261249608000,165261314815000
10505,165261249609000,165261314821000
10506,165261249609000,165261314828000
10507,165261249610000,165261314834000
10508,165261249611000,165261314841000
10509,165261249612000,165261314848000
10510,165261249612000,165261314854000
10511,165261249613000,165261314861000
10512,165261249614000,165261314867000
10513,165261249615000,165261314874000
10514,165261249615000,165261314881000
10515,165261249616000,165261314887000
10516,165261249617000,165261314894000
10517,165261249618000,165261314901000
10518,165261249619000,165261314907000
10519,165261249619000,165261314914000
10520,165261249620000,165261314921000
10521,165261249621000,165261314927000
10522,165261249622000,165261314934000
10523,165261249622000,165261314941000
10524,165261249623000,165261314947000
10525,165261249624000,165261314954000
10526,165261249625000,165261314960000
10527,165261249625000,165261314967000
10528,165261249626000,165261314974000
10529,165261249627000,165261314980000
10530,165261249627000,165261314987000
10531,165261249628000,165261314993000
10532,165261249629000,165261315000000
10533,165261249630000,165261315007000
10534,165261249630000,165261315013000
10535,165261249631000,165261315020000
10536,165261249632000,165261315027000
10537,165261249633000,165261315033000
10538,165261249633000,165261315040000
10539,165261249634000,165261315047000
10540,165261249635000,165261315054000
10541,165261249636000,165261315060000
10542,165261249636000,165261315067000
10543,165261249637000,165261315074000
10544,165261249638000,165261315080000
10545,165261249638000,165261315087000
10546,165261249639000,165261315094000
10547,165261249640000,165261315101000
10548,165261249641000,165261315107000
10549,165261249641000,165261315114000
10550,165261249642000,165261315120000
10551,165261249643000,165261315127000
10552,165261249644000,165261315134000
10553,165261249644000,165261315140000
10554,165261249645000,165261315147000
10555,165261249646000,165261315154000
10556,165261249646000,165261315160000
10557,165261249647000,165261315167000
10558,165261249648000,165261315174000
10559,165261249649000,165261315180000
10560,165261249649000,165261315187000
10561,165261249650000,165261315194000
10562,165261249651000,165261315200000
10563,165261249651000,165261315207000
10564,165261249652000,165261315214000
10565,165261249653000,165261315220000
10566,165261249654000,165261315227000
10567,165261249654000,165261315235000
10568,165261249655000,165261315242000
10569,165261249656000,165261315248000
10570,165261249657000,165261315255000
10571,165261249657000,165261315262000
10572,165261249658000,165261315268000
10573,165261249659000,165261315275000
10574,165261249659000,165261315282000
10575,165261249660000,165261315289000
10576,165261249661000,165261315295000
10577,165261249662000,165261315302000
10578,165261249662000,165261315308000
10579,165261249663000,165261315315000
10580,165261249664000,165261315322000
10581,165261249665000,165261315328000
10582,165261249665000,165261315335000
10583,165261249666000,165261315342000
10584,165261249667000,165261315349000
10585,165261249667000,165261315355000
10586,165261249668000,165261315362000
10587,165261249669000,165261315369000
10588,165261249670000,165261315376000
10589,165261249670000,165261315382000
10590,165261249671000,165261315389000
10591,165261249672000,165261315396000
10592,165261249672000,165261315402000
10593,165261249673000,165261315409000
10594,165261249674000,165261315415000
10595,165261249675000,165261315422000
10596,165261249676000,165261315429000
10597,165261249676000,165261315436000
10598,165261249677000,165261315442000
10599,165261249678000,165261315449000
10600,165261249679000,165261315455000
10601,165261249680000,165261315462000
10602,165261249680000,165261315469000
10603,165261249681000,165261315476000
10604,165261249682000,165261315482000
10605,165261249683000,165261315489000
10606,165261249683000,165261315495000
10607,165261249684000,165261315502000
10608,165261249685000,165261315509000
10609,165261249686000,165261315516000
10610,165261249686000,165261315523000
10611,165261249687000,165261315529000
10612,165261249688000,165261315536000
10613,165261249688000,165261315542000
10614,165261249689000,165261315549000
10615,165261249690000,165261315556000
10616,165261249691000,165261315563000
10617,165261249691000,165261315569000
10618,165261249692000,165261315576000
10619,165261249693000,165261315582000
10620,165261249694000,165261315589000
10621,165261249694000,165261315596000
10622,165261249695000,165261315602000
10623,165261249696000,165261315609000
10624,165261249696000,165261315616000
10625,165261249697000,165261315622000
10626,165261249698000,165261315629000
10627,165261249699000,165261315636000
10628,165261249699000,165261315643000
10629,165261249700000,165261315649000
10630,165261249701000,165261315656000
10631,165261249702000,165261315663000
10632,165261249702000,165261315669000
10633,165261249703000,165261315676000
10634,165261249704000,165261315683000
10635,165261249704000,165261315690000
10636,165261249705000,165261315696000
10637,165261249706000,165261315703000
10638,165261249707000,165261315709000
10639,165261249707000,165261315717000
10640,165261249708000,165261315724000
10641,165261249709000,165261315731000
10642,165261249709000,165261315738000
10643,165261249710000,165261315744000
10644,165261249711000,165261315751000
10645,165261249712000,165261315757000
10646,165261249712000,165261315764000
10647,165261249713000,165261315771000
10648,165261249714000,165261315778000
10649,165261249715000,165261315784000
10650,165261249715000,165261315791000
10651,165261249716000,165261315798000
10652,165261249717000,165261315804000
10653,165261249717000,165261315811000
10654,165261249718000,165261315818000
10655,165261249719000,165261315825000
10656,165261249720000,165261315831000
10657,165261249720000,165261315838000
10658,165261249721000,165261315845000
10659,165261249722000,165261315852000
10660,165261249723000,165261315858000
10661,165261249723000,165261315865000
10662,165261249724000,165261315872000
10663,165261249725000,165261315878000
10664,165261249726000,165261315885000
10665,165261249726000,165261315891000
10666,165261249727000,165261315898000
10667,165261249728000,165261315905000
10668,165261249728000,165261315911000
10669,165261249729000,165261315918000
10670,165261249730000,165261315925000
10671,165261249731000,165261315931000
10672,165261249731000,165261315951000
10673,165261249732000,165261315958000
10674,165261249733000,165261315965000
10675,165261249734000,165261315971000
10676,165261249737000,165261315978000
10677,165261249738000,165261315985000
10678,165261249738000,165261315992000
10679,165261249739000,165261315999000
10680,165261249740000,165261316005000
10681,165261249741000,165261316012000
10682,165261249741000,165261316019000
10683,165261249742000,165261316025000
10684,165261249743000,165261316032000
10685,165261249744000,165261316039000
10686,165261249744000,165261316045000
10687,165261249745000,165261316052000
10688,165261249746000,165261316059000
10689,165261249747000,165261316066000
10690,165261249747000,165261316072000
10691,165261249748000,165261316079000
10692,165261249749000,165261316086000
10693,165261249749000,165261316092000
10694,165261249750000,165261316100000
10695,165261249751000,165261316106000
10696,165261249752000,165261316113000
10697,165261249752000,165261316120000
10698,165261249753000,165261316127000
10699,165261249754000,165261316133000
10700,165261249755000,165261316140000
10701,165261249755000,165261316147000
10702,165261249756000,165261316153000
10703,165261249757000,165261316160000
10704,165261249757000,165261316167000
10705,165261249758000,165261316173000
10706,165261249759000,165261316180000
10707,165261249760000,165261316187000
10708,165261249760000,165261316194000
10709,165261249761000,165261316200000
10710,165261249762000,165261316207000
10711,165261249762000,165261316214000
10712,165261249763000,165261316220000
10713,165261249764000,165261316227000
10714,165261249765000,165261316234000
10715,165261249765000,165261316241000
10716,165261249766000,165261316248000
10717,165261249767000,165261316254000
10718,165261249768000,165261316261000
10719,165261249768000,165261316268000
10720,165261249769000,165261316275000
10721,165261249770000,165261316281000
10722,165261249770000,165261316288000
10723,165261249771000,165261316295000
10724,165261249772000,165261316301000
10725,165261249773000,165261316308000
10726,165261249773000,165261316315000
10727,165261249774000,165261316322000
10728,165261249775000,165261316328000
10729,165261249776000,165261316335000
10730,165261249776000,165261316342000
10731,165261249777000,165261316349000
10732,165261249778000,165261316356000
10733,165261249778000,165261316362000
10734,165261249779000,165261316369000
10735,165261249780000,165261316376000
10736,165261249781000,165261316383000
10737,165261249781000,165261316389000
10738,165261249782000,165261316396000
10739,165261249783000,165261316403000
10740,165261249784000,165261316409000
10741,165261249784000,165261316416000
10742,165261249785000,165261316422000
10743,165261249786000,165261316429000
10744,165261249787000,165261316436000
10745,165261249787000,165261316443000
10746,165261249788000,165261316449000
10747,165261249789000,165261316456000
10748,165261249789000,165261316463000
10749,165261249790000,165261316469000
10750,165261249791000,165261316476000
10751,165261249792000,165261316483000
10752,165261249792000,165261316489000
10753,165261249793000,165261316496000
10754,165261249794000,165261316503000
10755,165261249795000,165261316509000
10756,165261249795000,165261316516000
10757,165261249796000,165261316523000
10758,165261249798000,165261316529000
10759,165261249798000,165261316536000
10760,165261249799000,165261316543000
10761,165261249800000,165261316549000
10762,165261249801000,165261316556000
10763,165261249801000,165261316563000
10764,165261249802000,165261316570000
10765,165261249803000,165261316576000
10766,165261249804000,165261316583000
10767,165261249804000,165261316590000
10768,165261249805000,165261316596000
10769,165261249806000,165261316603000
10770,165261249807000,165261316610000
10771,165261249807000,165261316616000
10772,165261249808000,165261316623000
10773,165261249809000,165261316630000
10774,165261249809000,165261316636000
10775,165261249810000,165261316643000
10776,165261249811000,165261316650000
10777,165261249812000,165261316656000
10778,165261249812000,165261316663000
10779,165261249813000,165261316669000
10780,165261249814000,165261316676000
10781,165261249814000,165261316683000
10782,165261249815000,165261316689000
10783,165261249816000,165261316696000
10784,165261249817000,165261316702000
10785,165261249817000,165261316709000
10786,165261249818000,165261316716000
10787,165261249819000,165261316722000
10788,165261249820000,165261316729000
10789,165261249820000,165261316736000
10790,165261249821000,165261316742000
10791,165261249822000,165261316749000
10792,165261249822000,165261316756000
10793,165261249823000,165261316762000
10794,165261249824000,165261316769000
10795,165261249825000,165261316775000
10796,165261249825000,165261316782000
10797,165261249826000,165261316789000
10798,165261249827000,165261316795000
10799,165261249828000,165261316802000
10800,165261249828000,165261316809000
10801,165261249829000,165261316815000
10802,165261249830000,165261316822000
10803,165261249830000,165261316828000
10804,165261249831000,165261316835000
10805,165261249832000,165261316842000
10806,165261249833000,165261316848000
10807,165261249833000,165261316855000
10808,165261249834000,165261316862000
10809,165261249835000,165261316869000
10810,165261249835000,165261316875000
10811,165261249836000,165261316882000
10812,165261249837000,165261316888000
10813,165261249838000,165261316895000
10814,165261249838000,165261316902000
10815,165261249839000,165261316908000
10816,165261249840000,165261316915000
10817,165261249841000,165261316922000
10818,165261249841000,165261316928000
10819,165261249842000,165261316935000
10820,165261249843000,165261316942000
10821,165261249851000,165261316948000
10822,165261249852000,165261316956000
10823,165261249853000,165261316963000
10824,165261249853000,165261316970000
10825,165261249854000,165261316976000
10826,165261249855000,165261316983000
10827,165261249856000,165261316990000
10828,165261249856000,165261316996000
10829,165261249857000,165261317003000
10830,165261249858000,165261317010000
10831,165261249859000,165261317016000
10832,165261249859000,165261317023000
10833,165261249860000,165261317030000
10834,165261249861000,165261317036000
10835,165261249862000,165261317043000
10836,165261249863000,165261317050000
10837,165261249863000,165261317056000
10838,165261249864000,165261317063000
10839,165261249865000,165261317070000
10840,165261249866000,165261317077000
10841,165261249866000,165261317083000
10842,165261249867000,165261317090000
10843,165261249868000,165261317097000
10844,165261249869000,165261317103000
10845,165261249870000,165261317110000
10846,165261249870000,165261317117000
10847,165261249871000,165261317123000
10848,165261249872000,165261317130000
10849,165261249872000,165261317137000
10850,165261249873000,165261317143000
10851,165261249874000,165261317150000
10852,165261249875000,165261317156000
10853,165261249876000,165261317163000
10854,165261249876000,165261317170000
10855,165261249877000,165261317177000
10856,165261249878000,165261317183000
10857,165261249878000,165261317190000
10858,165261249879000,165261317196000
10859,165261249880000,165261317203000
10860,165261249881000,165261317209000
10861,165261249881000,165261317216000
10862,165261249882000,165261317223000
10863,165261249883000,165261317230000
10864,165261249884000,165261317236000
10865,165261249885000,165261317243000
10866,165261249885000,165261317250000
10867,165261249886000,165261317256000
10868,165261249887000,165261317263000
10869,165261249887000,165261317270000
10870,165261249888000,165261317276000
10871,165261249889000,165261317283000
10872,165261249890000,165261317290000
10873,165261249890000,165261317296000
10874,165261249891000,165261317303000
10875,165261249892000,165261317310000
10876,165261249893000,165261317316000
10877,165261249893000,165261317323000
10878,165261249894000,165261317329000
10879,165261249895000,165261317336000
10880,165261249895000,165261317343000
10881,165261249896000,165261317349000
10882,165261249897000,165261317356000
10883,165261249898000,165261317363000
10884,165261249898000,165261317369000
10885,165261249899000,165261317376000
10886,165261249900000,165261317383000
10887,165261249901000,165261317389000
10888,165261249901000,165261317396000
10889,165261249902000,165261317403000
10890,165261249903000,165261317409000
10891,165261249903000,165261317416000
10892,165261249904000,165261317423000
10893,165261249905000,165261317429000
10894,165261249906000,165261317436000
10895,165261249906000,165261317443000
10896,165261249907000,165261317450000
10897,165261249908000,165261317456000
10898,165261249909000,165261317463000
10899,165261249909000,165261317469000
10900,165261249910000,165261317476000
10901,165261249911000,165261317483000
10902,165261249911000,165261317489000
10903,165261249912000,165261317496000
10904,165261249913000,165261317503000
10905,165261249914000,165261317510000
10906,165261249914000,165261317516000
10907,165261249915000,165261317523000
10908,165261249916000,165261317529000
10909,165261249917000,165261317536000
10910,165261249917000,165261317543000
10911,165261249918000,165261317550000
10912,165261249919000,165261317557000
10913,165261249920000,165261317563000
10914,165261249921000,165261317570000
10915,165261249921000,165261317577000
10916,165261249922000,165261317583000
10917,165261249923000,165261317590000
10918,165261249924000,165261317597000
10919,165261249924000,165261317603000
10920,165261249925000,165261317610000
10921,165261249926000,165261317617000
10922,165261249926000,165261317623000
10923,165261249927000,165261317630000
10924,165261249928000,165261317636000
10925,165261249929000,165261317643000
10926,165261249929000,165261317650000
10927,165261249930000,165261317656000
10928,165261249931000,165261317663000
10929,165261249932000,165261317670000
10930,165261249932000,165261317677000
10931,165261249933000,165261317683000
10932,165261249934000,165261317690000
10933,165261249935000,165261317697000
10934,165261249935000,165261317703000
10935,165261249936000,165261317710000
10936,165261249937000,165261317716000
10937,165261249938000,165261317723000
10938,165261249938000,165261317730000
10939,165261249939000,165261317736000
10940,165261249940000,165261317743000
10941,165261249940000,165261317750000
10942,165261249941000,165261317756000
10943,165261249942000,165261317763000
10944,165261249943000,165261317770000
10945,165261249943000,165261317776000
10946,165261249944000,165261317783000
10947,165261249945000,165261317789000
10948,165261249946000,165261317796000
10949,165261249946000,165261317803000
10950,165261249947000,165261317809000
10951,165261249948000,165261317816000
10952,165261249948000,165261317823000
10953,165261249949000,165261317829000
10954,165261249950000,165261317836000
10955,165261249951000,165261317842000
10956,165261249951000,165261317849000
10957,165261249952000,165261317856000
10958,165261249953000,165261317862000
10959,165261249954000,165261317869000
10960,165261249954000,165261317876000
10961,165261249955000,165261317883000
10962,165261249956000,165261317889000
10963,165261249957000,165261317896000
10964,165261249957000,165261317903000
10965,165261249958000,165261317909000
10966,165261249959000,165261317916000
10967,165261249960000,165261317923000
10968,165261249960000,165261317929000
10969,165261249961000,165261317936000
10970,165261249962000,165261317943000
10971,165261249962000,165261317949000
10972,165261249963000,165261317956000
10973,165261249964000,165261317962000
10974,165261249965000,165261317969000
10975,165261249965000,165261317976000
10976,165261249966000,165261317982000
10977,165261249967000,165261317989000
10978,165261249967000,165261317996000
10979,165261249968000,165261318002000
10980,165261249969000,165261318009000
10981,165261249970000,165261318016000
10982,165261249970000,165261318023000
10983,165261249971000,165261318029000
10984,165261249972000,165261318036000
10985,165261249973000,165261318043000
10986,165261249973000,165261318049000
10987,165261249974000,165261318056000
10988,165261249975000,165261318063000
10989,165261249975000,165261318070000
10990,165261249976000,165261318076000
10991,165261249977000,165261318083000
10992,165261249978000,165261318090000
10993,165261249978000,165261318096000
10994,165261249979000,165261318103000
10995,165261249980000,165261318110000
10996,165261249981000,165261318116000
10997,165261249982000,165261318123000
10998,165261249982000,165261318129000
10999,165261249983000,165261318136000
11000,165261249984000,165261318143000
11001,165261249984000,165261318149000
11002,165261249985000,165261318156000
11003,165261249986000,165261318163000
11004,165261249987000,165261318170000
11005,165261249987000,165261318176000
11006,165261249988000,165261318183000
11007,165261249989000,165261318189000
11008,165261249990000,165261318196000
11009,165261249990000,165261318203000
11010,165261249991000,165261318210000
11011,165261249992000,165261318217000
11012,165261249992000,165261318223000
11013,165261249993000,165261318230000
11014,165261249994000,165261318237000
11015,165261249995000,165261318243000
11016,165261249995000,165261318250000
11017,165261249996000,165261318256000
11018,165261249997000,165261318263000
11019,165261249998000,165261318270000
11020,165261249998000,165261318276000
11021,165261249999000,165261318283000
11022,165261250000000,165261318289000
11023,165261250000000,165261318296000
11024,165261250001000,165261318302000
11025,165261250002000,165261318309000
11026,165261250003000,165261318315000
11027,165261250003000,165261318322000
11028,165261250004000,165261318329000
11029,165261250005000,165261318335000
11030,165261250006000,165261318342000
11031,165261250006000,165261318348000
11032,165261250007000,165261318355000
11033,165261250008000,165261318361000
11034,165261250008000,165261318368000
11035,165261250009000,165261318374000
11036,165261250010000,165261318381000
11037,165261250011000,165261318387000
11038,165261250011000,165261318394000
11039,165261250012000,165261318400000
11040,165261250013000,165261318407000
11041,165261250014000,165261318414000
11042,165261250014000,165261318420000
11043,165261250015000,165261318427000
11044,165261250016000,165261318433000
11045,165261250017000,165261318440000
11046,165261250017000,165261318446000
11047,165261250018000,165261318453000
11048,165261250019000,165261318460000
11049,165261250019000,165261318466000
11050,165261250020000,165261318473000
11051,165261250021000,165261318480000
11052,165261250022000,165261318486000
11053,165261250022000,165261318493000
11054,165261250023000,165261318499000
11055,165261250024000,165261318506000
11056,165261250025000,165261318513000
11057,165261250025000,165261318519000
11058,165261250026000,165261318526000
11059,165261250027000,165261318532000
11060,165261250028000,165261318539000
11061,165261250028000,165261318546000
11062,165261250029000,165261318552000
11063,165261250030000,165261318559000
11064,165261250031000,165261318565000
11065,165261250031000,165261318572000
11066,165261250032000,165261318578000
11067,165261250033000,165261318585000
11068,165261250033000,165261318592000
11069,165261250034000,165261318598000
11070,165261250035000,165261318605000
11071,165261250036000,165261318612000
11072,165261250036000,165261318619000
11073,165261250037000,165261318626000
11074,165261250038000,165261318633000
11075,165261250039000,165261318639000
11076,165261250040000,165261318646000
11077,165261250040000,165261318657000
11078,165261250041000,165261318664000
11079,165261250042000,165261318671000
11080,165261250043000,165261318678000
11081,165261250043000,165261318685000
11082,165261250044000,165261318692000
11083,165261250045000,165261318699000
11084,165261250045000,165261318706000
11085,165261250046000,165261318713000
11086,165261250047000,165261318719000
11087,165261250048000,165261318726000
11088,165261250048000,165261318733000
11089,165261250049000,165261318739000
11090,165261250050000,165261318746000
11091,165261250051000,165261318753000
11092,165261250051000,165261318760000
11093,165261250052000,165261318767000
11094,165261250053000,165261318773000
11095,165261250053000,165261318780000
11096,165261250054000,165261318787000
11097,165261250055000,165261318794000
11098,165261250056000,165261318800000
11099,165261250056000,165261318807000
11100,165261250057000,165261318814000
11101,165261250058000,165261318821000
11102,165261250058000,165261318827000
11103,165261250059000,165261318834000
11104,165261250060000,165261318841000
11105,165261250061000,165261318847000
11106,165261250061000,165261318854000
11107,165261250062000,165261318861000
11108,165261250063000,165261318868000
11109,165261250064000,165261318875000
11110,165261250064000,165261318882000
11111,165261250065000,165261318889000
11112,165261250066000,165261318896000
11113,165261250066000,165261318903000
11114,165261250067000,165261318910000
11115,165261250068000,165261318916000
11116,165261250069000,165261318923000
11117,165261250069000,165261318930000
11118,165261250070000,165261318936000
11119,165261250071000,165261318943000
11120,165261250072000,165261318950000
11121,165261250072000,165261318956000
11122,165261250073000,165261318963000
11123,165261250074000,165261318969000
11124,165261250075000,165261318976000
11125,165261250075000,165261318982000
11126,165261250076000,165261318989000
11127,165261250077000,165261318995000
11128,165261250077000,165261319002000
11129,165261250078000,165261319008000
11130,165261250079000,165261319015000
11131,165261250080000,165261319022000
11132,165261250080000,165261319028000
11133,165261250081000,165261319035000
11134,165261250082000,165261319041000
11135,165261250083000,165261319048000
11136,165261250083000,165261319055000
11137,165261250084000,165261319061000
11138,165261250085000,165261319068000
11139,165261250085000,165261319075000
11140,165261250086000,165261319081000
11141,165261250087000,165261319088000
11142,165261250088000,165261319095000
11143,165261250088000,165261319102000
11144,165261250089000,165261319109000
11145,165261250090000,165261319116000
11146,165261250091000,165261319123000
11147,165261250091000,165261319130000
11148,165261250092000,165261319136000
11149,165261250093000,165261319143000
11150,165261250094000,165261319149000
11151,165261250094000,165261319156000
11152,165261250095000,165261319163000
11153,165261250096000,165261319170000
11154,165261250097000,165261319177000
11155,165261250097000,165261319183000
11156,165261250098000,165261319190000
11157,165261250099000,165261319197000
11158,165261250100000,165261319204000
