seq,send_ns,recv_ns
14727,165260575470000,165260598909000
14728,165260575471000,165260598911000
14729,165260575472000,165260598913000
14730,165260575473000,165260598915000
14731,165260575474000,165260598916000
14732,165260575475000,165260598918000
14733,165260575476000,165260598920000
14734,165260575477000,165260598922000
14735,165260575478000,165260598924000
14736,165260575479000,165260598926000
14737,165260575480000,165260598928000
14738,165260575481000,165260598930000
14739,165260575482000,165260598932000
14740,165260575483000,165260598934000
14741,165260575484000,165260598936000
14742,165260575485000,165260598937000
14743,165260575486000,165260598939000
14744,165260575487000,165260598941000
14745,165260575488000,165260598943000
14746,165260575489000,165260598945000
14747,165260575490000,165260598947000
14748,165260575491000,165260598949000
14749,165260575492000,165260598951000
14750,165260575493000,165260598952000
14751,165260575494000,165260598954000
14752,165260575495000,165260598956000
14753,165260575496000,165260598958000
14754,165260575497000,165260598960000
14755,165260575498000,165260598962000
14756,165260575499000,165260598964000
14757,165260575500000,165260598966000
14758,165260575501000,165260598968000
14759,165260575502000,165260598970000
14760,165260575503000,165260598972000
14761,165260575504000,165260598974000
14762,165260575505000,165260598976000
14763,165260575506000,165260598978000
14764,165260575507000,165260598979000
14765,165260575508000,165260598981000
14766,165260575509000,165260598983000
14767,165260575510000,165260598985000
14768,165260575511000,165260598987000
14769,165260575512000,165260598989000
14770,165260575513000,165260598991000
14771,165260575514000,165260598993000
14772,165260575515000,165260598995000
14773,165260575516000,165260598997000
14774,165260575517000,165260598998000
14775,165260575518000,165260599000000
14776,165260575519000,165260599002000
14777,165260575520000,165260599004000
14778,165260575521000,165260599006000
14779,165260575522000,165260599008000
14780,165260575523000,165260599010000
14781,165260575524000,165260599012000
14782,165260575525000,165260599014000
14783,165260575525000,165260599016000
14784,165260575526000,165260599017000
14785,165260575527000,165260599019000
14786,165260575528000,165260599021000
14787,165260575529000,165260599023000
14788,165260575530000,165260599025000
14789,165260575532000,165260599027000
14790,165260575532000,165260599029000
14791,165260575533000,165260599031000
14792,165260575534000,165260599033000
14793,165260575535000,165260599035000
14794,165260575537000,165260599036000
14795,165260575538000,165260599038000
14796,165260575539000,165260599042000
14797,165260575540000,165260599044000
14798,165260575541000,165260599045000
14799,165260575543000,165260599047000
14800,165260575544000,165260599049000
14801,165260575545000,165260599051000
14802,165260575546000,165260599053000
14803,165260575547000,165260599055000
14804,165260575548000,165260599057000
14805,165260575549000,165260599059000
14806,165260575550000,165260599061000
14807,165260575551000,165260599063000
14808,165260575552000,165260599064000
14809,165260575553000,165260599066000
14810,165260575554000,165260599068000
14811,165260575555000,165260599070000
14812,165260575556000,165260599072000
14813,165260575557000,165260599074000
14814,165260575558000,165260599076000
14815,165260575559000,165260599078000
14816,165260575560000,165260599080000
14817,165260575561000,165260599081000
14818,165260575562000,165260599083000
14819,165260575563000,165260599085000
14820,165260575564000,165260599087000
14821,165260575565000,165260599089000
14822,165260575566000,165260599091000
14823,165260575567000,165260599093000
14824,165260575568000,165260599095000
14825,165260575569000,165260599097000
14826,165260575570000,165260599098000
14827,165260575571000,165260599100000
14828,165260575572000,165260599103000
14829,165260575573000,165260599105000
14830,165260575574000,165260599106000
14831,165260575575000,165260599108000
14832,165260575576000,165260599110000
14833,165260575577000,165260599112000
14834,165260575578000,165260599114000
14835,165260575579000,165260599116000
14836,165260575580000,165260599118000
14837,165260575581000,165260599120000
14838,165260575582000,165260599122000
14839,165260575583000,165260599127000
14840,165260575584000,165260599129000
14841,165260575585000,165260599131000
14842,165260575586000,165260599132000
14843,165260575587000,165260599134000
14844,165260575588000,165260599136000
14845,165260575589000,165260599138000
14846,165260575590000,165260599140000
14847,165260575591000,165260599142000
14848,165260575592000,165260599144000
14849,165260575593000,165260599146000
14850,165260575594000,165260599148000
14851,165260575595000,165260599150000
14852,165260575596000,165260599151000
14853,165260575597000,165260599153000
14854,165260575598000,165260599155000
14855,165260575599000,165260599157000
14856,165260575600000,165260599159000
14857,165260575601000,165260599161000
14858,165260575602000,165260599163000
14859,165260575603000,165260599165000
14860,165260575604000,165260599167000
14861,165260575605000,165260599168000
14862,165260575606000,165260599170000
14863,165260575607000,165260599172000
14864,165260575608000,165260599174000
14865,165260575609000,165260599176000
14866,165260575610000,165260599178000
14867,165260575611000,165260599180000
14868,165260575612000,165260599182000
14869,165260575613000,165260599184000
14870,165260575614000,165260599185000
14871,165260575615000,165260599188000
14872,165260575616000,165260599190000
14873,165260575617000,165260599191000
14874,165260575619000,165260599193000
14875,165260575620000,165260599195000
14876,165260575621000,165260599197000
14877,165260575622000,165260599199000
14878,165260575623000,165260599218000
14879,165260575624000,165260599221000
14880,165260575625000,165260599222000
14881,165260575626000,165260599224000
14882,165260575628000,165260599226000
14883,165260575629000,165260599228000
14884,165260575630000,165260599230000
14885,165260575631000,165260599232000
14886,165260575632000,165260599234000
14887,165260575633000,165260599236000
14888,165260575634000,165260599238000
14889,165260575635000,165260599239000
14890,165260575636000,165260599241000
14891,165260575637000,165260599243000
14892,165260575638000,165260599245000
14893,165260575639000,165260599247000
14894,165260575640000,165260599249000
14895,165260575641000,165260599251000
14896,165260575642000,165260599253000
14897,165260575643000,165260599255000
14898,165260575644000,165260599257000
14899,165260575645000,165260599258000
14900,165260575646000,165260599260000
14901,165260575647000,165260599262000
14902,165260575648000,165260599264000
14903,165260575649000,165260599266000
14904,165260575650000,165260599268000
14905,165260575651000,165260599270000
14906,165260575652000,165260599272000
14907,165260575653000,165260599274000
14908,165260575654000,165260599275000
14909,165260575655000,165260599277000
14910,165260575656000,165260599279000
14911,165260575657000,165260599281000
14912,165260575658000,165260599284000
14913,165260575659000,165260599286000
14914,165260575660000,165260599288000
14915,165260575661000,165260599290000
14916,165260575662000,165260599292000
14917,165260575663000,165260599294000
14918,165260575664000,165260599296000
14919,165260575665000,165260599298000
14920,165260575666000,165260599300000
14921,165260575667000,165260599301000
14922,165260575668000,165260599303000
14923,165260575669000,165260599305000
14924,165260575670000,165260599307000
14925,165260575671000,165260599309000
14926,165260575672000,165260599311000
14927,165260575673000,165260599313000
14928,165260575674000,165260599315000
14929,165260575675000,165260599317000
14930,165260575676000,165260599318000
14931,165260575677000,165260599320000
14932,165260575678000,165260599322000
14933,165260575679000,165260599324000
14934,165260575680000,165260599326000
14935,165260575681000,165260599328000
14936,165260575682000,165260599330000
14937,165260575683000,165260599332000
14938,165260575684000,165260599334000
14939,165260575685000,165260599336000
14940,165260575686000,165260599338000
14941,165260575687000,165260599339000
14942,165260575688000,165260599341000
14943,165260575689000,165260599346000
14944,165260575690000,165260599348000
14945,165260575691000,165260599350000
14946,165260575692000,165260599352000
14947,165260575693000,165260599354000
14948,165260575694000,165260599356000
14949,165260575695000,165260599357000
14950,165260575696000,165260599359000
14951,165260575697000,165260599361000
14952,165260575698000,165260599363000
14953,165260575699000,165260599365000
14954,165260575700000,165260599367000
14955,165260575701000,165260599369000
14956,165260575702000,165260599371000
14957,165260575703000,165260599373000
14958,165260575704000,165260599375000
14959,165260575705000,165260599377000
14960,165260575707000,165260599378000
14961,165260575708000,165260599380000
14962,165260575709000,165260599382000
14963,165260575710000,165260599384000
14964,165260575711000,165260599386000
14965,165260575712000,165260599388000
14966,165260575713000,165260599391000
14967,165260575714000,165260599393000
14968,165260575715000,165260599395000
14969,165260575716000,165260599397000
14970,165260575717000,165260599399000
14971,165260575718000,165260599401000
14972,165260575719000,165260599403000
14973,165260575720000,165260599405000
14974,165260575721000,165260599407000
14975,165260575722000,165260599409000
14976,165260575723000,165260599410000
14977,165260575724000,165260599412000
14978,165260575725000,165260599414000
14979,165260575726000,165260599416000
14980,165260575737000,165260599418000
14981,165260575738000,165260599420000
14982,165260575739000,165260599422000
14983,165260575740000,165260599424000
14984,165260575741000,165260599426000
14985,165260575742000,165260599428000
14986,165260575743000,165260599430000
14987,165260575744000,165260599432000
14988,165260575745000,165260599434000
14989,165260575746000,165260599435000
14990,165260575747000,165260599437000
14991,165260575748000,165260599439000
14992,165260575749000,165260599441000
14993,165260575750000,165260599443000
14994,165260575751000,165260599445000
14995,165260575752000,165260599447000
14996,165260575753000,165260599449000
14997,165260575754000,165260599451000
14998,165260575755000,165260599452000
14999,165260575756000,165260599454000
15000,165260575757000,165260599456000
15001,165260575758000,165260599458000
15002,165260575759000,165260599460000
15003,165260575760000,165260599462000
15004,165260575762000,165260599464000
15005,165260575763000,165260599466000
15006,165260575764000,165260599468000
15007,165260575765000,165260599470000
15008,165260575766000,165260599471000
15009,165260575767000,165260599473000
15010,165260575768000,165260599475000
15011,165260575769000,165260599477000
15012,165260575770000,165260599479000
15013,165260575771000,165260599481000
15014,165260575772000,165260599483000
15015,165260575773000,165260599485000
15016,165260575774000,165260599487000
15017,165260575775000,165260599489000
15018,165260575776000,165260599490000
15019,165260575777000,165260599492000
15020,165260575778000,165260599494000
15021,165260575779000,165260599496000
15022,165260575780000,165260599498000
15023,165260575815000,165260599500000
15024,165260575817000,165260599502000
15025,165260575818000,165260599504000
15026,165260575819000,165260599505000
15027,165260575820000,165260599507000
15028,165260575821000,165260599509000
15029,165260575822000,165260599511000
15030,165260575823000,165260599513000
15031,165260575824000,165260599515000
15032,165260575825000,165260599517000
15033,165260575826000,165260599519000
15034,165260575827000,165260599521000
15035,165260575828000,165260599522000
15036,165260575829000,165260599524000
15037,165260575831000,165260599526000
15038,165260575832000,165260599528000
15039,165260575833000,165260599530000
15040,165260575834000,165260599532000
15041,165260575835000,165260599534000
15042,165260575836000,165260599536000
15043,165260575837000,165260599538000
15044,165260575838000,165260599540000
15045,165260575839000,165260599541000
15046,165260575840000,165260599543000
15047,165260575841000,165260599545000
15048,165260575842000,165260599547000
15049,165260575843000,165260599549000
15050,165260575844000,165260599551000
15051,165260575845000,165260599553000
15052,165260575846000,165260599555000
15053,165260575847000,165260599556000
15054,165260575848000,165260599558000
15055,165260575849000,165260599560000
15056,165260575850000,165260599562000
15057,165260575850000,165260599564000
15058,165260575851000,165260599566000
15059,165260575852000,165260599568000
15060,165260575853000,165260599570000
15061,165260575854000,165260599572000
15062,165260575855000,165260599574000
15063,165260575856000,165260599575000
15064,165260575857000,165260599577000
15065,165260575858000,165260599579000
15066,165260575859000,165260599581000
15067,165260575860000,165260599583000
15068,165260575861000,165260599585000
15069,165260575862000,165260599587000
15070,165260575863000,165260599589000
15071,165260575864000,165260599591000
15072,165260575865000,165260599592000
15073,165260575866000,165260599594000
15074,165260575867000,165260599596000
15075,165260575868000,165260599598000
15076,165260575869000,165260599600000
15077,165260575870000,165260599602000
15078,165260575871000,165260599604000
15079,165260575872000,165260599606000
15080,165260575873000,165260599608000
15081,165260575874000,165260599610000
15082,165260575875000,165260599612000
15083,165260575876000,165260599614000
15084,165260575877000,165260599615000
15085,165260575878000,165260599617000
15086,165260575879000,165260599619000
15087,165260575880000,165260599621000
15088,165260575881000,165260599623000
15089,165260575882000,165260599625000
15090,165260575883000,165260599627000
15091,165260575884000,165260599629000
15092,165260575885000,165260599631000
15093,165260575886000,165260599633000
15094,165260575887000,165260599634000
15095,165260575888000,165260599636000
15096,165260575889000,165260599638000
15097,165260575890000,165260599640000
15098,165260575891000,165260599642000
15099,165260575892000,165260599644000
15100,165260575893000,165260599646000
15101,165260575894000,165260599648000
15102,165260575895000,165260599650000
15103,165260575896000,165260599651000
15104,165260575897000,165260599653000
15105,165260575898000,165260599655000
15106,165260575899000,165260599657000
15107,165260575900000,165260599659000
15108,165260575901000,165260599661000
15109,165260575902000,165260599663000
15110,165260575903000,165260599665000
15111,165260575904000,165260599667000
15112,165260575905000,165260599668000
15113,165260575906000,165260599670000
15114,165260575908000,165260599672000
15115,165260575909000,165260599674000
15116,165260575910000,165260599676000
15117,165260575911000,165260599678000
15118,165260575912000,165260599680000
15119,165260575913000,165260599682000
15120,165260575914000,165260599684000
15121,165260575916000,165260599686000
15122,165260575917000,165260599688000
15123,165260575918000,165260599690000
15124,165260575919000,165260599692000
15125,165260575920000,165260599693000
15126,165260575921000,165260599695000
15127,165260575922000,165260599697000
15128,165260575923000,165260599699000
15129,165260575924000,165260599701000
15130,165260575925000,165260599703000
15131,165260575926000,165260599705000
15132,165260575927000,165260599707000
15133,165260575928000,165260599709000
15134,165260575929000,165260599711000
15135,165260575930000,165260599712000
15136,165260575931000,165260599716000
15137,165260575932000,165260599718000
15138,165260575933000,165260599720000
15139,165260575934000,165260599721000
15140,165260575935000,165260599723000
15141,165260575936000,165260599725000
15142,165260575937000,165260599727000
15143,165260575938000,165260599729000
15144,165260575939000,165260599731000
15145,165260575940000,165260599733000
15146,165260575941000,165260599735000
15147,165260575942000,165260599737000
15148,165260575943000,165260599739000
15149,165260575944000,165260599741000
15150,165260575945000,165260599743000
15151,165260575946000,165260599745000
15152,165260575947000,165260599747000
15153,165260575948000,165260599749000
15154,165260575949000,165260599751000
15155,165260575950000,165260599752000
15156,165260575951000,165260599754000
15157,165260575952000,165260599756000
15158,165260575953000,165260599758000
15159,165260575954000,165260599760000
15160,165260575955000,165260599763000
15161,165260575956000,165260599764000
15162,165260575957000,165260599766000
15163,165260575958000,165260599768000
15164,165260575959000,165260599770000
15165,165260575960000,165260599772000
15166,165260575961000,165260599774000
15167,165260575962000,165260599777000
15168,165260575963000,165260599779000
15169,165260575964000,165260599781000
15170,165260575965000,165260599783000
15171,165260575966000,165260599785000
15172,165260575967000,165260599787000
15173,165260575968000,165260599789000
15174,165260575969000,165260599791000
15175,165260575970000,165260599793000
15176,165260575971000,165260599795000
15177,165260575972000,165260599796000
15178,165260575973000,165260599798000
15179,165260575974000,165260599800000
15180,165260575975000,165260599802000
15181,165260575976000,165260599804000
15182,165260575977000,165260599806000
15183,165260575978000,165260599808000
15184,165260575980000,165260599810000
15185,165260575980000,165260599812000
15186,165260575982000,165260599814000
15187,165260575983000,165260599816000
15188,165260575984000,165260599818000
15189,165260575985000,165260599820000
15190,165260575986000,165260599822000
15191,165260575987000,165260599823000
15192,165260575988000,165260599825000
15193,165260575989000,165260599827000
15194,165260575993000,165260599829000
15195,165260575994000,165260599831000
15196,165260575996000,165260599833000
15197,165260575997000,165260599835000
15198,165260575998000,165260599837000
15199,165260575999000,165260599839000
15200,165260576000000,165260599841000
15201,165260576001000,165260599843000
15202,165260576002000,165260599844000
15203,165260576003000,165260599846000
15204,165260576004000,165260599848000
15205,165260576005000,165260599850000
15206,165260576006000,165260599852000
15207,165260576007000,165260599854000
15208,165260576008000,165260599856000
15209,165260576009000,165260599858000
15210,165260576010000,165260599860000
15211,165260576011000,165260599862000
15212,165260576012000,165260599863000
15213,165260576013000,165260599865000
15214,165260576014000,165260599867000
15215,165260576015000,165260599872000
15216,165260576016000,165260599874000
15217,165260576017000,165260599876000
15218,165260576018000,165260599878000
15219,165260576019000,165260599880000
15220,165260576020000,165260599882000
15221,165260576021000,165260599884000
15222,165260576022000,165260599885000
15223,165260576023000,165260599887000
15224,165260576024000,165260599889000
15225,165260576025000,165260599891000
15226,165260576026000,165260599893000
15227,165260576027000,165260599895000
15228,165260576028000,165260599897000
15229,165260576029000,165260599899000
15230,165260576030000,165260599901000
15231,165260576031000,165260599902000
15232,165260576032000,165260599904000
15233,165260576033000,165260599906000
15234,165260576034000,165260599908000
15235,165260576035000,165260599910000
15236,165260576036000,165260599912000
15237,165260576037000,165260599914000
15238,165260576038000,165260599916000
15239,165260576039000,165260599918000
15240,165260576040000,165260599920000
15241,165260576041000,165260599922000
15242,165260576042000,165260599924000
15243,165260576043000,165260599926000
15244,165260576044000,165260599927000
15245,165260576045000,165260599929000
15246,165260576046000,165260599931000
15247,165260576047000,165260599933000
15248,165260576048000,165260599935000
15249,165260576049000,165260599937000
15250,165260576050000,165260599939000
15251,165260576051000,165260599941000
15252,165260576052000,165260599943000
15253,165260576053000,165260599944000
15254,165260576054000,165260599946000
15255,165260576055000,165260599948000
15256,165260576056000,165260599950000
15257,165260576057000,165260599952000
15258,165260576058000,165260599954000
15259,165260576059000,165260599956000
15260,165260576060000,165260599958000
15261,165260576061000,165260599960000
15262,165260576062000,165260599962000
15263,165260576063000,165260599964000
15264,165260576064000,165260599966000
15265,165260576065000,165260599968000
15266,165260576066000,165260599970000
15267,165260576067000,165260599972000
15268,165260576068000,165260599973000
15269,165260576069000,165260599975000
15270,165260576070000,165260599977000
15271,165260576071000,165260599979000
15272,165260576072000,165260599981000
15273,165260576073000,165260599983000
15274,165260576075000,165260599985000
15275,165260576076000,165260599987000
15276,165260576077000,165260599989000
15277,165260576078000,165260599991000
15278,165260576079000,165260599993000
15279,165260576080000,165260599994000
15280,165260576081000,165260599996000
15281,165260576082000,165260599998000
15282,165260576084000,165260600000000
15283,165260576085000,165260600002000
15284,165260576085000,165260600004000
15285,165260576087000,165260600006000
15286,165260576088000,165260600008000
15287,165260576089000,165260600009000
15288,165260576090000,165260600011000
15289,165260576090000,165260600013000
15290,165260576091000,165260600015000
15291,165260576092000,165260600017000
15292,165260576093000,165260600019000
15293,165260576095000,165260600021000
15294,165260576095000,165260600023000
15295,165260576096000,165260600025000
15296,165260576097000,165260600027000
15297,165260576098000,165260600029000
15298,165260576099000,165260600030000
15299,165260576100000,165260600032000
15300,165260576101000,165260600034000
15301,165260576102000,165260600036000
15302,165260576103000,165260600039000
15303,165260576104000,165260600041000
15304,165260576105000,165260600043000
15305,165260576106000,165260600045000
15306,165260576107000,165260600048000
15307,165260576108000,165260600050000
15308,165260576109000,165260600052000
15309,165260576110000,165260600054000
15310,165260576111000,165260600056000
15311,165260576112000,165260600058000
15312,165260576113000,165260600060000
15313,165260576114000,165260600062000
15314,165260576115000,165260600063000
15315,165260576116000,165260600065000
15316,165260576117000,165260600067000
15317,165260576118000,165260600069000
15318,165260576119000,165260600071000
15319,165260576120000,165260600073000
15320,165260576121000,165260600075000
15321,165260576122000,165260600077000
15322,165260576123000,165260600079000
15323,165260576124000,165260600081000
15324,165260576125000,165260600083000
15325,165260576126000,165260600085000
15326,165260576127000,165260600086000
15327,165260576128000,165260600088000
15328,165260576129000,165260600090000
15329,165260576130000,165260600092000
15330,165260576131000,165260600094000
15331,165260576132000,165260600095000
15332,165260576133000,165260600097000
15333,165260576134000,165260600099000
15334,165260576135000,165260600101000
15335,165260576136000,165260600103000
15336,165260576137000,165260600104000
15337,165260576138000,165260600106000
15338,165260576139000,165260600108000
15339,165260576140000,165260600110000
15340,165260576141000,165260600112000
15341,165260576142000,165260600113000
15342,165260576143000,165260600115000
15343,165260576144000,165260600117000
15344,165260576145000,165260600119000
15345,165260576146000,165260600120000
15346,165260576147000,165260600122000
15347,165260576148000,165260600124000
15348,165260576149000,165260600126000
15349,165260576150000,165260600127000
15350,165260576151000,165260600129000
15351,165260576152000,165260600131000
15352,165260576153000,165260600133000
15353,165260576154000,165260600134000
15354,165260576156000,165260600136000
15355,165260576157000,165260600138000
15356,165260576158000,165260600140000
15357,165260576159000,165260600142000
15358,165260576160000,165260600143000
15359,165260576161000,165260600145000
15360,165260576162000,165260600147000
15361,165260576163000,165260600149000
15362,165260576164000,165260600151000
15363,165260576165000,165260600152000
15364,165260576166000,165260600154000
15365,165260576167000,165260600156000
15366,165260576168000,165260600158000
15367,165260576169000,165260600159000
15368,165260576170000,165260600161000
15369,165260576171000,165260600163000
15370,165260576172000,165260600165000
15371,165260576173000,165260600167000
15372,165260576174000,165260600168000
15373,165260576175000,165260600170000
15374,165260576176000,165260600172000
15375,165260576177000,165260600174000
15376,165260576178000,165260600175000
15377,165260576179000,165260600177000
15378,165260576180000,165260600179000
15379,165260576181000,165260600181000
15380,165260576182000,165260600183000
15381,165260576183000,165260600184000
15382,165260576184000,165260600186000
15383,165260576185000,165260600188000
15384,165260576186000,165260600190000
15385,165260576187000,165260600191000
15386,165260576188000,165260600193000
15387,165260576189000,165260600195000
15388,165260576190000,165260600197000
15389,165260576191000,165260600199000
15390,165260576192000,165260600200000
15391,165260576193000,165260600202000
15392,165260576194000,165260600204000
15393,165260576195000,165260600206000
15394,165260576196000,165260600208000
15395,165260576197000,165260600210000
15396,165260576198000,165260600211000
15397,165260576199000,165260600213000
15398,165260576200000,165260600215000
15399,165260576201000,165260600217000
15400,165260576202000,165260600219000
15401,165260576203000,165260600221000
15402,165260576204000,165260600222000
15403,165260576205000,165260600224000
15404,165260576206000,165260600226000
15405,165260576207000,165260600228000
15406,165260576208000,165260600230000
15407,165260576209000,165260600231000
15408,165260576210000,165260600233000
15409,165260576211000,165260600235000
15410,165260576212000,165260600237000
15411,165260576213000,165260600239000
15412,165260576214000,165260600240000
15413,165260576215000,165260600242000
15414,165260576216000,165260600244000
15415,165260576217000,165260600246000
15416,165260576218000,165260600248000
15417,165260576219000,165260600249000
15418,165260576220000,165260600251000
15419,165260576221000,165260600253000
15420,165260576222000,165260600255000
15421,165260576223000,165260600257000
15422,165260576224000,165260600260000
15423,165260576225000,165260600261000
15424,165260576226000,165260600263000
15425,165260576227000,165260600265000
15426,165260576228000,165260600267000
15427,165260576229000,165260600269000
15428,165260576230000,165260600270000
15429,165260576231000,165260600272000
15430,165260576232000,165260600274000
15431,165260576233000,165260600276000
15432,165260576234000,165260600278000
15433,165260576235000,165260600280000
15434,165260576247000,165260600286000
15435,165260576249000,165260600288000
15436,165260576250000,165260600290000
15437,165260576251000,165260600292000
15438,165260576252000,165260600294000
15439,165260576253000,165260600295000
15440,165260576254000,165260600297000
15441,165260576255000,165260600299000
15442,165260576256000,165260600301000
15443,165260576257000,165260600303000
15444,165260576258000,165260600305000
15445,165260576259000,165260600307000
15446,165260576260000,165260600308000
15447,165260576261000,165260600310000
15448,165260576262000,165260600312000
15449,165260576263000,165260600314000
15450,165260576264000,165260600316000
15451,165260576265000,165260600317000
15452,165260576266000,165260600319000
15453,165260576267000,165260600321000
15454,165260576268000,165260600323000
15455,165260576269000,165260600325000
15456,165260576271000,165260600327000
15457,165260576272000,165260600328000
15458,165260576273000,165260600330000
15459,165260576274000,165260600332000
15460,165260576275000,165260600334000
15461,165260576276000,165260600335000
15462,165260576277000,165260600337000
15463,165260576278000,165260600339000
15464,165260576279000,165260600341000
15465,165260576280000,165260600343000
15466,165260576281000,165260600345000
15467,165260576282000,165260600346000
15468,165260576283000,165260600348000
15469,165260576284000,165260600350000
15470,165260576285000,165260600352000
15471,165260576286000,165260600354000
15472,165260576287000,165260600356000
15473,165260576288000,165260600357000
15474,165260576289000,165260600359000
15475,165260576291000,165260600361000
15476,165260576328000,165260600364000
15477,165260576330000,165260600366000
15478,165260576331000,165260600368000
15479,165260576332000,165260600370000
15480,165260576333000,165260600371000
15481,165260576334000,165260600373000
15482,165260576334000,165260600375000
15483,165260576335000,165260600377000
15484,165260576336000,165260600379000
15485,165260576337000,165260600381000
15486,165260576338000,165260600382000
15487,165260576339000,165260600384000
15488,165260576340000,165260600386000
15489,165260576341000,165260600388000
15490,165260576341000,165260600390000
15491,165260576342000,165260600392000
15492,165260576343000,165260600393000
15493,165260576344000,165260600395000
15494,165260576345000,165260600397000
15495,165260576346000,165260600399000
15496,165260576347000,165260600401000
15497,165260576347000,165260600403000
15498,165260576348000,165260600404000
15499,165260576349000,165260600406000
15500,165260576350000,165260600408000
15501,165260576351000,165260600410000
15502,165260576352000,165260600412000
15503,165260576353000,165260600414000
15504,165260576354000,165260600415000
15505,165260576354000,165260600417000
15506,165260576355000,165260600419000
15507,165260576356000,165260600421000
15508,165260576357000,165260600423000
15509,165260576358000,165260600424000
15510,165260576359000,165260600426000
15511,165260576360000,165260600428000
15512,165260576361000,165260600430000
15513,165260576361000,165260600432000
15514,165260576363000,165260600434000
15515,165260576363000,165260600435000
15516,165260576364000,165260600437000
15517,165260576365000,165260600439000
15518,165260576366000,165260600441000
15519,165260576367000,165260600443000
15520,165260576368000,165260600445000
15521,165260576369000,165260600447000
15522,165260576370000,165260600449000
15523,165260576371000,165260600451000
15524,165260576372000,165260600452000
15525,165260576373000,165260600454000
15526,165260576374000,165260600456000
15527,165260576374000,165260600458000
15528,165260576375000,165260600460000
15529,165260576376000,165260600462000
15530,165260576377000,165260600463000
15531,165260576378000,165260600465000
15532,165260576379000,165260600467000
15533,165260576380000,165260600469000
15534,165260576380000,165260600470000
15535,165260576381000,165260600472000
15536,165260576382000,165260600474000
15537,165260576383000,165260600476000
15538,165260576384000,165260600478000
15539,165260576385000,165260600479000
15540,165260576386000,165260600481000
15541,165260576387000,165260600483000
15542,165260576387000,165260600485000
15543,165260576388000,165260600487000
15544,165260576389000,165260600489000
15545,165260576390000,165260600490000
15546,165260576391000,165260600492000
15547,165260576392000,165260600494000
15548,165260576393000,165260600496000
15549,165260576393000,165260600497000
15550,165260576394000,165260600499000
15551,165260576395000,165260600501000
15552,165260576396000,165260600503000
15553,165260576397000,165260600505000
15554,165260576398000,165260600507000
15555,165260576399000,165260600508000
15556,165260576400000,165260600510000
15557,165260576400000,165260600518000
15558,165260576401000,165260600529000
15559,165260576402000,165260600536000
15560,165260576403000,165260600539000
15561,165260576404000,165260600550000
15562,165260576405000,165260600552000
15563,165260576406000,165260600558000
15564,165260576406000,165260600560000
15565,165260576407000,165260600562000
15566,165260576408000,165260600569000
15567,165260576409000,165260600573000
15568,165260576410000,165260600583000
15569,165260576411000,165260600587000
15570,165260576412000,165260600591000
15571,165260576412000,165260600593000
15572,165260576413000,165260600595000
15573,165260576414000,165260600597000
15574,165260576415000,165260600599000
15575,165260576416000,165260600601000
15576,165260576417000,165260600602000
15577,165260576418000,165260600604000
15578,165260576419000,165260600606000
15579,165260576419000,165260600624000
15580,165260576420000,165260600626000
15581,165260576421000,165260600628000
15582,165260576422000,165260600630000
15583,165260576423000,165260600632000
15584,165260576424000,165260600634000
15585,165260576425000,165260600636000
15586,165260576426000,165260600638000
15587,165260576426000,165260600639000
15588,165260576427000,165260600641000
15589,165260576428000,165260600643000
15590,165260576429000,165260600645000
15591,165260576430000,165260600647000
15592,165260576431000,165260600649000
15593,165260576432000,165260600651000
15594,165260576433000,165260600653000
15595,165260576434000,165260600654000
15596,165260576435000,165260600656000
15597,165260576436000,165260600658000
15598,165260576437000,165260600660000
15599,165260576438000,165260600662000
15600,165260576439000,165260600663000
15601,165260576440000,165260600665000
15602,165260576441000,165260600667000
15603,165260576442000,165260600669000
15604,165260576443000,165260600671000
15605,165260576444000,165260600673000
15606,165260576444000,165260600675000
15607,165260576445000,165260600677000
15608,165260576446000,165260600678000
15609,165260576447000,165260600680000
15610,165260576448000,165260600682000
15611,165260576449000,165260600684000
15612,165260576450000,165260600686000
15613,165260576451000,165260600688000
15614,165260576451000,165260600689000
15615,165260576452000,165260600691000
15616,165260576453000,165260600693000
15617,165260576454000,165260600695000
15618,165260576455000,165260600697000
15619,165260576456000,165260600699000
15620,165260576457000,165260600701000
15621,165260576458000,165260600702000
15622,165260576458000,165260600704000
15623,165260576459000,165260600706000
15624,165260576460000,165260600708000
15625,165260576461000,165260600710000
15626,165260576462000,165260600712000
15627,165260576463000,165260600713000
15628,165260576464000,165260600715000
15629,165260576465000,165260600717000
15630,165260576465000,165260600719000
15631,165260576466000,165260600721000
15632,165260576467000,165260600723000
15633,165260576468000,165260600725000
15634,165260576469000,165260600727000
15635,165260576470000,165260600729000
15636,165260576471000,165260600731000
15637,165260576471000,165260600732000
15638,165260576472000,165260600734000
15639,165260576473000,165260600736000
15640,165260576474000,165260600738000
15641,165260576475000,165260600740000
15642,165260576476000,165260600742000
15643,165260576477000,165260600744000
15644,165260576477000,165260600745000
15645,165260576478000,165260600747000
15646,165260576479000,165260600751000
15647,165260576480000,165260600752000
15648,165260576481000,165260600754000
15649,165260576482000,165260600756000
15650,165260576483000,165260600758000
15651,165260576484000,165260600760000
15652,165260576485000,165260600762000
15653,165260576485000,165260600764000
15654,165260576486000,165260600765000
15655,165260576487000,165260600767000
15656,165260576488000,165260600769000
15657,165260576489000,165260600771000
15658,165260576490000,165260600773000
